Zaman (s),Toplam Kuyruk Uzunlugu,Toplam Islenen Request,S1_Kuyruk,S1_CPU,S2_Kuyruk,S2_CPU,S3_Kuyruk,S3_CPU,S4_Kuyruk,S4_CPU,Ortalama_CPU_Kullanimi,Ortalama_Bekleme_Suresi
60.00999999999663,2423,5425,1703,81.95477674785566,658,84.69937128883281,60,83.49484295805821,2,83.50520946612089,83.41355011521689,5.642097695852421
61.00999999999643,2490,5510,1751,84.86678420422719,680,84.69951277270366,59,84.80367019581125,0,81.50031068323501,83.96756946399428,5.727098003629629
62.00999999999623,2533,5603,1777,83.65534421285606,688,84.14286034939546,68,82.15044690166229,0,80.63865535560363,82.64682670487936,5.798474031768542
63.00999999999603,2581,5685,1801,84.73945105268346,706,82.03521431209262,71,84.78539300091822,3,84.90816220532064,84.11705514275374,5.8988601583111695
64.00999999999584,2633,5768,1831,83.54508693882121,719,84.6981774924744,80,83.67676138665028,3,84.14769347384122,84.01692982294678,5.909453883494958
65.00999999999635,2675,5854,1859,83.84255441954703,735,84.9823345889174,81,81.61110389989643,0,79.37493794010366,82.45273271211613,5.935198155107419
66.00999999999686,2713,5946,1884,84.7603065026185,742,84.66619960129626,86,84.04797473839565,1,81.50735003894357,83.7454577203135,6.05396400941788
67.00999999999738,2758,6038,1914,84.4480299528952,748,84.65675315746353,94,84.7661292411638,2,81.79404246233459,83.91623870346427,6.20303742961222
68.00999999999789,2816,6134,1950,84.20475766493172,766,83.93914298296161,100,83.09893453960008,0,83.31871628344335,83.64038786773419,6.29505379849992
69.0099999999984,2863,6227,1987,83.26110351799397,774,84.20269577183412,102,84.48609445985623,0,82.91334322213936,83.71580924295591,6.382164766339884
70.00999999999891,2878,6329,2007,84.3622227398276,780,81.93854395130134,91,83.69631067469575,0,84.26188989634171,83.5647418155416,6.514106493916646
71.00999999999942,2931,6408,2037,83.8673834116812,796,83.15298175076629,97,84.56269583349716,1,83.91224954174453,83.8738276344223,6.587841760299389
72.00999999999993,2961,6501,2054,84.155118630295,806,80.24328280768289,101,83.31603135777515,0,84.58785939127614,83.07557304675728,6.693370250730424
73.00000000000044,2990,6608,2081,84.52366752621606,812,84.99676488069758,97,84.35371448866611,0,80.58165522280805,83.61395052959695,6.758930084745544
74.00000000000095,3052,6690,2110,84.7882812992218,827,84.94359567673135,107,83.86010248610047,8,83.62947988041883,84.30536483561811,6.8329880418533
75.00000000000146,3063,6800,2133,84.05479846082619,825,84.31067023925354,103,82.82237264049287,2,83.5914914650106,83.6948332013958,6.953464705882157
76.00000000000198,3108,6900,2165,83.93857429338294,832,84.94803261741399,108,84.76193993582187,3,82.85550974482055,84.12601414785983,7.059439130434604
77.00000000000249,3154,6991,2194,84.29452073953256,847,84.33683993738852,113,84.24811869817796,0,81.21234694528388,83.52295658009572,7.110173079673705
78.000000000003,3173,7093,2218,83.80361074268055,843,84.72694596264127,112,83.71226861889933,0,83.39364091556318,83.90911655994609,7.203399125898629
79.00000000000351,3219,7188,2244,83.22624697344907,855,82.73687050480316,120,84.14035792177913,0,83.68201579682712,83.44637279921461,7.32789371174167
80.00000000000402,3270,7276,2283,82.3957396303019,868,82.51896394889921,118,82.85398748204332,1,84.42143427411594,83.0475313338401,7.401627267729419
81.00000000000453,3297,7380,2304,83.16077477555147,878,82.95197390187575,115,82.18721189935206,0,84.8172511968136,83.27930294339822,7.462621951219433
82.00000000000504,3331,7474,2339,82.34137899891772,877,83.93342481750184,111,83.01084574276744,4,83.49012456285898,83.19394353051149,7.575123093390369
83.00000000000556,3362,7565,2361,84.39709027868643,886,84.9409787702785,115,81.32001039977489,0,83.40839498117465,83.51661860747862,7.643168539325817
84.00000000000607,3408,7654,2385,83.8956299160577,906,80.93911284209163,117,83.60244162512153,0,84.10538172799217,83.13564152781575,7.732845570943299
85.00000000000658,3450,7750,2413,83.50044293859915,924,82.8788204057184,108,84.32982568845281,5,83.08885760800273,83.44948666019327,7.838895483871003
86.00000000000709,3493,7847,2444,82.33295680866958,933,84.91708064124911,116,83.29698776083659,0,74.46775549661646,81.25369517684294,7.968175098763927
87.0000000000076,3563,7938,2482,81.88124475508694,956,84.75337709034537,119,83.9563979535095,6,83.16240326351738,83.4383557656148,8.031477702192085
88.00000000000811,3598,8046,2518,83.54753712372191,964,84.36649780597185,115,83.03712180999541,1,82.79716460665563,83.4370803365862,8.118893860303388
89.00000000000863,3632,8141,2534,84.60002822217946,980,83.82010259324092,118,84.27059212320287,0,83.79540707659429,84.12153250380439,8.19325021496147
90.00000000000914,3701,8217,2573,84.23250598700157,1001,83.52118130848875,126,84.12111718314252,1,84.3559342906848,84.05768469232942,8.261987343312834
91.00000000000965,3752,8314,2596,84.62947634666922,1020,82.75050792670862,134,81.35880549933411,2,83.51668648825957,83.06386906524288,8.315340389704334
92.00000000001016,3801,8405,2634,83.76825214449677,1016,82.96344756463448,149,84.89978372093205,2,82.12250775330952,83.4384977958432,8.384586555621906
93.00000000001067,3835,8508,2662,84.44741179983947,1013,82.43614055939877,160,84.84033474011966,0,81.67882899578393,83.35067902378546,8.51351904090298
94.00000000001118,3846,8604,2680,84.20150411745823,1015,84.22606131794319,150,84.89467094873395,1,84.5193069139562,84.46038582452289,8.61143189214353
95.0000000000117,3892,8701,2718,83.99953650560336,1031,82.94754011282717,141,78.52789566452036,2,84.01730375969156,82.37306901066061,8.665616595793967
