Zaman (s),Toplam Kuyruk Uzunlugu,Toplam Islenen Request,S1_Kuyruk,S1_CPU,S2_Kuyruk,S2_CPU,S3_Kuyruk,S3_CPU,S4_Kuyruk,S4_CPU,Ortalama_CPU_Kullanimi,Ortalama_Bekleme_Suresi
94.00000000001118,3668,8751,1687,84.90032591005534,1001,82.7546241861126,663,81.8207505239314,317,84.65899540946141,83.53367400739019,11.352523140213053
95.0000000000117,3714,8850,1713,84.89789565761424,1017,84.64726992370451,666,83.12904490367917,318,84.93825958261945,84.40311751690435,11.441752542373457
96.00000000001221,3773,8943,1737,84.65770516420183,1033,83.52963427813229,677,84.38945833052671,326,83.2890727728357,83.96646763642413,11.534819411831124
97.00000000001272,3799,9037,1749,84.02406438934112,1038,84.80689794880831,680,84.86452219813609,332,82.84981730654381,84.13632546070733,11.670431559146456
98.00000000001323,3836,9133,1767,84.68902823045137,1048,83.46624386770961,687,83.17187783700251,334,84.05976797910164,83.84672947856629,11.7759257637148
99.00000000001374,3854,9222,1773,84.06036978782289,1058,83.33375852315032,687,81.76076667297853,336,81.68620167498803,82.71027416473494,11.908731294730877
100.00000000001425,3889,9320,1791,84.91085057067544,1065,84.9433432018039,699,83.62350911311329,334,83.58328879309283,84.26524791967137,11.969292918455878
101.00000000001477,3931,9401,1811,84.1803265046398,1072,83.69081623688334,706,83.99909755332304,342,82.58712713266853,83.61434185687867,12.087548133178341
102.00000000001528,3971,9491,1827,84.12059702011463,1084,84.83664609497926,714,84.51666602974363,346,83.32804026780988,84.20048735316185,12.14786534611845
103.00000000001579,4003,9574,1846,83.34955970692046,1091,84.93730965618956,720,82.93313157169747,346,80.32588896223828,82.88647247426144,12.260676833090768
104.0000000000163,4056,9661,1873,82.61763298699172,1109,84.75556415618124,722,82.95610278558858,352,84.9296846214269,83.8147461375471,12.318306593521546
105.00000000001681,4082,9762,1881,84.25311637686053,1116,83.6956798745689,732,84.29430665403734,353,83.7589217445395,84.00050616250157,12.424375128048826
106.00000000001732,4130,9850,1899,84.02759394198365,1128,83.7466288422638,745,81.68562830189327,358,82.2296984612048,82.92238738683639,12.5286588832501
107.00000000001783,4165,9944,1914,83.67959416113177,1141,84.6448126386496,747,82.84728142086293,363,83.33500649765273,83.62667367957425,12.619031576831691
108.00000000001835,4194,10039,1928,83.80855291684678,1149,84.31732309933813,755,83.3292809922953,362,84.31405941591876,83.94230410609974,12.804768403228957
109.00000000001886,4234,10135,1945,84.18624240460461,1158,84.87107987246635,763,83.46005253879474,368,84.8332194360093,84.33764856296875,12.916298963987815
110.00000000001937,4257,10236,1956,83.15379250413575,1163,83.69423041695403,767,84.21065685348348,371,84.55878258795055,83.90436559063096,13.08283997655508
111.00000000001988,4288,10325,1970,82.65094160443915,1175,80.93049158221301,771,84.80600038042817,372,82.73689256920846,82.7810815340722,13.184752542374698
112.00000000002039,4332,10409,1990,83.83200566893171,1186,84.85603445104641,779,81.33602572142593,377,83.70265291561907,83.43167968925579,13.292727447403177
113.0000000000209,4342,10517,1998,82.32465167708636,1186,84.9540170545551,778,81.96483987348635,380,82.43307827506946,82.91914672004933,13.46195397927366
114.00000000002142,4384,10618,2017,84.94025338368307,1197,83.81696797382718,787,84.72507922837399,383,84.47446273458755,84.48919083011795,13.573524204183672
115.00000000002193,4412,10716,2031,83.03723646482297,1204,83.76957822003041,792,78.65530748238703,385,84.14915126483318,82.4028183580184,13.74453807391038
116.00000000002244,4461,10809,2051,83.6670650635577,1219,83.89105738910735,803,82.58568628348296,388,82.23070693907636,83.09362891880609,13.847218059027174
117.00000000002295,4509,10892,2075,83.27927554315691,1234,84.0084980133924,810,84.55139555017092,390,83.90234522718637,83.93537858347665,13.923852368713336
118.00000000002346,4553,10985,2093,84.46380178087388,1245,84.63880972804178,819,84.56814751620716,396,83.18501413311807,84.21394328956022,14.031319071463521
119.00000000002397,4618,11074,2125,83.60873671029097,1261,82.5556912504289,831,83.68200388716794,401,83.80665907741748,83.41327273132632,14.098800794656647
120.00000000002449,4653,11170,2134,84.25930133488372,1272,83.15885520049964,842,84.37250086835844,405,82.59753207360644,83.59704736933706,14.172106535365153
121.000000000025,4726,11260,2168,82.68231089054828,1290,84.55358053270251,853,83.73311736104432,415,84.66816648327226,83.90929381689185,14.287555950269084
122.00000000002551,4803,11347,2204,84.57137885811764,1312,84.20727862900151,868,84.63102542538324,419,83.31063347956037,84.18007909801568,14.392495813874241
123.00000000002602,4875,11428,2240,83.98318250595644,1331,83.70374621353878,880,82.90100713820172,424,84.87711745847739,83.86626332904358,14.468066153310462
124.00000000002653,4928,11540,2263,83.19950004570235,1346,77.63691835623813,888,82.88778330779927,431,80.62640322921412,81.08765123473847,14.603110051995964
125.00000000002704,4988,11636,2288,82.0974333938169,1361,84.98104535617746,902,84.45805136870574,437,83.82187019813591,83.839600079209,14.690976280511741
126.00000000002755,5075,11722,2327,83.6852463387512,1385,84.57937385328309,915,83.73405792370394,448,82.64518443382977,83.660965637392,14.762367343459788
127.00000000002807,5125,11815,2350,84.69433497089108,1398,84.39095726400359,927,83.55082855783728,450,84.48415395532098,84.28006868701323,14.884408802373
128.00000000002856,5203,11894,2389,84.39426974192037,1420,83.47036960429699,941,83.952160644386,453,84.50201604049124,84.07970400777364,14.964545989577768
129.00000000002765,5247,11991,2410,84.67025750129872,1432,84.79550050796277,946,84.91380431193642,459,84.83483396357661,84.80359907119363,15.060673838715637
130.00000000002674,5297,12096,2433,83.73544296279245,1445,79.54857396436793,956,84.56167895749593,463,84.85461348763475,83.17507734307276,15.162388392860487
131.00000000002584,5365,12181,2460,83.54523648751837,1463,84.94246809811276,970,83.43534610142686,472,84.72822373839865,84.16281860636416,15.263675396112095
