time_seconds,total_queue_length,total_processed_requests,server_1_queue,server_1_cpu,server_2_queue,server_2_cpu,server_3_queue,server_3_cpu,server_4_queue,server_4_cpu,average_cpu_usage,average_wait_time
588.0099999996103,34300,12499,16809,97.59270109396633,9340,91.3875017612969,5875,95.3923688104786,2276,89.94288771229424,93.57886484450901,125.39758380662916
589.0099999996094,34347,12521,16828,99.2420349575302,9351,95.63105438393123,5885,90.57999296655376,2283,95.75805068471185,95.30278324818175,125.78806884426578
590.0099999996085,34407,12543,16859,96.79660189614354,9368,95.38143458503755,5895,93.76487561437776,2285,94.1942538533923,95.0342914872378,125.96746392402517
591.0099999996075,34473,12568,16887,94.9695698562817,9389,98.46945439696756,5906,92.81591484382707,2291,98.59473897450118,96.21241951789438,126.02431492672221
592.0099999996066,34537,12583,16916,98.27093175869197,9408,98.71877545261947,5917,99.44119187081483,2296,96.60547153266819,98.25909265369862,126.08826194063757
593.0099999996057,34589,12610,16944,91.16798524717369,9422,92.46385704523286,5928,97.9132619070127,2295,96.34111911925199,94.4715558296678,126.53562965892426
594.0099999996048,34654,12630,16972,93.11510483013274,9438,97.09212625463354,5941,92.21889270445486,2303,99.09660930611476,95.38068327383397,126.75009738709664
595.0099999996039,34717,12647,17004,99.27897384463353,9455,92.51402815864382,5951,99.7846478174842,2307,86.81347407813563,94.59778097472429,126.9490978096803
596.009999999603,34778,12669,17032,94.43744681368082,9471,92.56494929872933,5965,92.92631146623448,2310,98.23259010745878,94.54032442152585,127.0843689319617
597.0099999996021,34841,12692,17062,99.17359828178601,9486,84.38471877927188,5977,84.1748542853716,2316,87.67074690008653,88.850979561629,127.18457374716512
598.0099999996012,34897,12717,17087,90.50529495006853,9503,92.40295268936868,5986,84.2886519900047,2321,93.61467092054767,90.2028926374974,127.48971848698699
599.0099999996003,34947,12739,17113,99.74690223974193,9517,85.2552813848981,5996,85.35573393212792,2321,99.96211751553155,92.58000876807488,127.67588193727995
600.0099999995994,35000,12764,17141,90.17980509748075,9526,92.8258666192935,6007,99.81437678368793,2326,98.62246478296456,95.36062832085669,127.87750783445665
601.0099999995984,35047,12785,17165,99.72968440921775,9541,99.2130021751224,6011,96.85579785518324,2330,98.56211561641445,98.59015001398446,128.0570809541651
602.0099999995975,35113,12802,17197,93.70021602212712,9558,95.27051071581374,6022,98.65697332512,2336,90.03402426043421,94.41543108087377,128.22431729409442
603.0099999995966,35173,12827,17226,85.8423072082934,9575,95.26375204607487,6035,98.15690363374942,2337,95.69673505202233,93.739924485035,128.3945279487793
